iter	RMSE
1664	55095.1916
1665	55090.70263
1666	55090.64784
1667	55086.03596
1668	55083.22512
1669	55078.19356
1670	55073.64936
1671	55073.21213
1672	55070.84857
1673	55066.34417
1674	55063.66885
1675	55062.71688
1676	55060.70981
1677	55058.14343
1678	55055.82195
1679	55050.56646
1680	55048.48842
1681	55043.04028
1682	55042.65924
1683	55039.87759
1684	55039.36346
1685	55037.49241
1686	55033.1341
1687	55031.64866
1688	55030.3653
1689	55028.94427
1690	55026.30958
1691	55019.9588
1692	55014.37166
1693	55011.91186
1694	55006.90156
1695	55003.4728
1696	55000.72343
1697	54999.13035
1698	54997.58175
1699	54995.92679
1700	54994.50901
1701	54993.71202
1702	54991.15021
1703	54989.79566
1704	54989.46852
1705	54985.74424
1706	54985.23417
1707	54982.20868
1708	54981.08715
1709	54976.71744
1710	54974.82114
1711	54970.63314
1712	54969.89757
1713	54968.40804
1714	54968.17629
1715	54965.24666
1716	54958.44606
1717	54958.21889
1718	54953.5432
1719	54949.19535
1720	54943.3446
1721	54938.36793
1722	54935.44292
1723	54930.13706
1724	54923.81131
1725	54918.25464
1726	54918.2052
1727	54918.15343
1728	54915.17252
1729	54912.69171
1730	54911.94058
1731	54905.53291
1732	54904.53136
1733	54902.63337
1734	54901.65432
1735	54898.14932
1736	54897.12789
1737	54892.07646
1738	54888.22909
1739	54883.44954
1740	54881.92496
1741	54878.85752
1742	54878.65499
1743	54874.58833
1744	54873.76519
1745	54872.17594
1746	54871.40806
1747	54862.45278
1748	54860.4379
1749	54858.52325
1750	54857.13974
1751	54853.82765
1752	54850.99208
1753	54847.794
1754	54845.29848
1755	54841.75146
1756	54838.20092
1757	54835.64745
1758	54831.25045
1759	54826.84846
1760	54825.79861
1761	54824.25087
1762	54820.15071
1763	54818.92712
1764	54818.44216
1765	54816.30304
1766	54812.2229
1767	54809.0993
1768	54808.87174
1769	54805.61169
1770	54802.61273
1771	54798.25162
1772	54797.08044
1773	54794.31794
1774	54793.99002
1775	54790.67546
1776	54788.1776
1777	54783.95406
1778	54782.04038
1779	54780.08667
1780	54777.46239
1781	54776.77202
1782	54774.4941
1783	54771.45656
1784	54769.60409
1785	54766.99708
1786	54766.09174
1787	54763.19112
1788	54759.16464
1789	54757.99188
1790	54756.21315
1791	54752.68298
1792	54751.77931
1793	54748.30081
1794	54746.59818
1795	54740.44158
1796	54738.03738
1797	54734.60418
1798	54732.9179
1799	54731.51456
1800	54728.87277
1801	54725.07513
1802	54717.26767
1803	54714.99868
1804	54711.49896
1805	54707.06515
1806	54706.63914
1807	54705.02546
1808	54703.97761
1809	54703.24487
1810	54702.93488
1811	54699.78563
1812	54695.75088
1813	54695.18344
1814	54693.65321
1815	54691.36137
1816	54688.08153
1817	54684.72609
1818	54681.45377
1819	54680.81477
1820	54676.51652
1821	54671.53096
1822	54667.34268
1823	54663.09235
1824	54659.40768
1825	54654.77748
1826	54652.42702
1827	54646.71951
1828	54642.37606
1829	54641.43824
1830	54638.87817
1831	54634.91106
1832	54630.36069
1833	54628.8636
1834	54628.1791
1835	54625.32089
1836	54624.68792
1837	54619.7598
1838	54618.36766
1839	54615.00039
1840	54614.69707
1841	54610.23269
1842	54609.81189
1843	54607.60444
1844	54606.16967
1845	54602.899
1846	54601.23526
1847	54599.65264
1848	54594.43089
1849	54593.74744
1850	54591.16604
1851	54589.85214
1852	54589.80841
1853	54589.56977
1854	54584.48097
1855	54583.20307
1856	54582.26519
1857	54576.89658
1858	54575.12992
1859	54574.64266
1860	54573.5603
1861	54571.54839
1862	54570.9768
1863	54563.39284
1864	54558.65505
1865	54552.35636
1866	54550.10584
1867	54547.36244
1868	54546.38798
1869	54543.99465
1870	54542.21101
1871	54538.45415
1872	54536.07938
1873	54532.063
1874	54528.8377
1875	54526.02354
1876	54520.98304
1877	54518.71888
1878	54514.91414
1879	54509.43594
1880	54508.98478
1881	54506.92076
1882	54504.547
1883	54502.92964
1884	54500.78067
1885	54497.02979
1886	54494.1439
1887	54491.76662
1888	54489.32652
1889	54484.8211
1890	54481.28972
1891	54478.04168
1892	54477.03713
1893	54476.53738
1894	54472.43519
1895	54470.8383
1896	54468.15229
1897	54467.70324
1898	54466.30582
1899	54462.23041
1900	54460.90944
1901	54456.59178
1902	54455.19304
1903	54454.62511
1904	54453.08995
1905	54450.73542
1906	54449.12669
1907	54443.86147
1908	54440.59943
1909	54437.22425
1910	54436.02939
1911	54433.44079
1912	54432.0131
1913	54425.9169
1914	54425.82339
1915	54421.43938
1916	54420.0044
1917	54418.17142
1918	54413.47003
